close,open,high,low,RSI,upper_band,lower_band,MACD,MACD_signal,MACD_hist,close_lag_1,close_lag_2,close_lag_3,close_lag_4,close_lag_5,returns_lag_1,returns_lag_2,returns_lag_3,returns_lag_4,returns_lag_5,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30,volatility,target
3873.64,3861.84,3905.4,3840.4,56.41426931220929,4059.7238726704363,3625.3611273295646,44.56937956115007,52.766661490996384,-8.197281929846312,3861.84,3857.73,3715.3,3807.75,3819.93,0.0010653933790079062,0.03833606976556392,-0.02427943010964473,-0.003188540104137938,-0.0008030342662830314,3822.741428571429,53.41650413994562,3757.4613333333336,162.2427350854736,65.0,3864.89
3864.89,3873.63,3932.0,3800.0,55.74252999296752,4046.2118196997894,3663.5211803002107,44.21646376916988,51.05662194663109,-6.840158177461213,3873.64,3861.84,3857.73,3715.3,3807.75,0.003055538292627169,0.0010653933790079062,0.03833606976556392,-0.02427943010964473,-0.003188540104137938,3828.7257142857147,55.74598785699001,3772.7786666666666,149.00734047556543,132.0,3943.04
3943.04,3864.88,3971.75,3854.75,60.29044589671834,4042.978009397708,3694.3009906022917,49.67025950173047,50.779349457650966,-1.1090899559204956,3864.89,3873.64,3861.84,3857.73,3715.3,-0.0022588573021756764,0.003055538292627169,0.0010653933790079062,0.03833606976556392,-0.02427943010964473,3846.3128571428574,70.08438859015513,3790.9333333333334,134.27124064581463,117.0,3916.82
3916.82,3943.43,3943.43,3881.69,58.132055933123496,4044.694275164905,3694.4067248350957,51.28550961126621,50.88058148837402,0.40492812289218705,3943.04,3864.89,3873.64,3861.84,3857.73,0.020220497866692222,-0.0022588573021756764,0.003055538292627169,0.0010653933790079062,0.03833606976556392,3861.894285714286,72.17527967028556,3799.526,133.78711856524677,61.73999999999978,3871.61
3871.61,3915.99,3936.98,3830.0,54.50852204935018,4042.013266190094,3693.4697338099063,48.360072977868185,50.37647978627285,-2.0164068084046676,3916.82,3943.04,3864.89,3873.64,3861.84,-0.006649691608505037,0.020220497866692222,-0.0022588573021756764,0.003055538292627169,0.0010653933790079062,3884.2242857142855,32.582546894769884,3806.407,131.93488600844069,106.98000000000002,3882.73
3882.73,3871.61,3905.2,3826.06,55.24742874226546,4031.49553092054,3695.286469079461,46.4040178038058,49.58198738977944,-3.177969585973642,3871.61,3916.82,3943.04,3864.89,3873.64,-0.011542526845757517,-0.006649691608505037,0.020220497866692222,-0.0022588573021756764,0.003055538292627169,3887.7957142857144,30.49790750444625,3813.1626666666666,130.42240065587552,79.13999999999987,3866.0
3866.0,3882.69,3893.56,3840.0,53.83076765809289,4024.4974156960734,3695.1535843039264,43.00808833348583,48.267207578520726,-5.259119245034896,3882.73,3871.61,3916.82,3943.04,3864.89,0.0028721901224555424,-0.011542526845757517,-0.006649691608505037,0.020220497866692222,-0.0022588573021756764,3888.39,29.943324246176243,3820.9943333333335,126.0920279060586,53.559999999999945,3877.12
3877.12,3866.0,3920.0,3810.43,54.6629164791542,4013.7481460762647,3697.414853923734,40.744404693395154,46.76264700149561,-6.018242308100454,3866.0,3882.73,3871.61,3916.82,3943.04,-0.004308823946037932,0.0028721901224555424,-0.011542526845757517,-0.006649691608505037,0.020220497866692222,3888.887142857143,29.68539580424163,3829.1829999999995,121.2424167035975,109.57000000000016,3923.76
3923.76,3877.12,3939.22,3872.2,58.076018770777374,3954.6127113931166,3737.1502886068843,42.22710948029362,45.855539497255215,-3.6284300169615946,3877.12,3866.0,3882.73,3871.61,3916.82,0.002876357992757317,-0.004308823946037932,0.0028721901224555424,-0.011542526845757517,-0.006649691608505037,3897.297142857143,30.09012280999979,3839.661666666667,115.0169631900526,67.01999999999998,4005.98
4005.98,3924.46,4056.98,3921.98,63.318600781710465,3978.0243544428486,3739.9806455571515,49.46641255287432,46.577714108379034,2.888698444495283,3923.76,3877.12,3866.0,3882.73,3871.61,0.012029547705513455,0.002876357992757317,-0.004308823946037932,0.0028721901224555424,-0.011542526845757517,3906.2885714285717,49.30538660089208,3853.509,108.83328618543793,135.0,3981.14
3981.14,4005.98,4012.0,3950.01,60.84315595841951,3995.9760190034385,3737.3509809965617,52.59297293677264,47.78076587405776,4.812207062714883,4005.98,3923.76,3877.12,3866.0,3882.73,0.020954390686484414,0.012029547705513455,0.002876357992757317,-0.004308823946037932,0.0028721901224555424,3915.477142857143,56.98968231812019,3866.1313333333333,100.34169810038262,61.98999999999978,3987.81
3987.81,3981.85,4037.0,3953.33,61.280885924788514,4012.261417150224,3738.9235828497763,54.97528693627328,49.21967008650086,5.755616849772416,3981.14,4005.98,3923.76,3877.12,3866.0,-0.006200729908786395,0.020954390686484414,0.012029547705513455,0.002876357992757317,-0.004308823946037932,3932.077142857143,58.971376311334694,3878.4446666666668,91.13773747170376,83.67000000000007,4015.53
4015.53,3987.83,4031.0,3970.0,63.12578841160518,4032.241593349751,3738.6894066502487,58.426555318374994,51.06104713287569,7.365508185499301,3987.81,3981.14,4005.98,3923.76,3877.12,0.0016753995086835616,-0.006200729908786395,0.020954390686484414,0.012029547705513455,0.002876357992757317,3951.0485714285714,61.74621781557651,3890.0429999999997,85.33289163232743,61.0,4043.04
4043.04,4017.48,4050.0,3980.5,64.91260970827022,4054.897576674693,3738.968423325307,62.659240742319525,53.380685854764465,9.27855488755506,4015.53,3987.81,3981.14,4005.98,3923.76,0.006951183732424537,0.0016753995086835616,-0.006200729908786395,0.020954390686484414,0.012029547705513455,3976.34,57.19431994154143,3894.8576666666672,89.79071427729261,69.5,3980.64
3980.64,4043.04,4069.32,3880.01,58.04222421318726,4062.968275211154,3746.661724788846,60.283604071708396,54.761269498153254,5.522334573555142,4043.04,4015.53,3987.81,3981.14,4005.98,0.00685090137540989,0.006951183732424537,0.0016753995086835616,-0.006200729908786395,0.020954390686484414,3991.128571428572,37.126158987888246,3897.286,91.12765924897043,189.30999999999995,3986.93
3986.93,3980.85,4008.0,3968.25,58.5188239911919,4070.1396809521048,3756.190319047895,58.237124012720415,55.456440401066686,2.7806836116537283,3980.64,4043.04,4015.53,3987.81,3981.14,-0.015433930903478554,0.00685090137540989,0.006951183732424537,0.0016753995086835616,-0.006200729908786395,4000.152857142857,23.018650207693188,3897.859,91.65148998463339,39.75,4006.01
4006.01,3987.89,4018.83,3978.01,60.0029861507719,4077.1869048173894,3768.9690951826115,57.49213679826835,55.86357968050702,1.628557117761325,3986.93,3980.64,4043.04,4015.53,3987.81,0.0015801479159129883,-0.015433930903478554,0.00685090137540989,0.006951183732424537,0.0016753995086835616,4000.157142857143,23.019918709329406,3900.149,93.51061294657785,40.81999999999971,3992.18
3992.18,4006.01,4006.02,3950.0,58.37268272670991,4060.6297484396805,3813.2142515603196,55.15002844736409,55.720869433878434,-0.5708409865143409,4006.01,3986.93,3980.64,4043.04,4015.53,0.004785637069123494,0.0015801479159129883,-0.015433930903478554,0.00685090137540989,0.006951183732424537,4001.7342857142858,21.848231709057185,3901.1549999999997,94.35746502195155,56.01999999999998,3936.12
3936.12,3991.35,3999.3,3888.71,52.18335893327435,4059.1124227621704,3822.5705772378296,48.21453012745451,54.21960157259365,-6.005071445139144,3992.18,4006.01,3986.93,3980.64,4043.04,-0.0034523128998680264,0.004785637069123494,0.0015801479159129883,-0.015433930903478554,0.00685090137540989,3994.35,33.15048114645511,3895.1003333333333,85.37981278449867,110.59000000000015,3948.55
3948.55,3935.47,3958.98,3894.0,53.364105203823804,4057.766794049084,3832.587205950915,43.22284876424965,52.02025101092486,-8.797402246675212,3936.12,3992.18,4006.01,3986.93,3980.64,-0.014042452995606358,-0.0034523128998680264,0.004785637069123494,0.0015801479159129883,-0.015433930903478554,3984.781428571429,35.594641654714124,3901.9333333333334,80.9200026574483,64.98000000000002,4038.05
4038.05,3948.77,4048.0,3936.15,60.85871731952539,4067.886475866742,3838.908524133258,45.95902035986728,50.80800488071335,-4.8489845208460665,3948.55,3936.12,3992.18,4006.01,3986.93,0.003157932176864664,-0.014042452995606358,-0.0034523128998680264,0.004785637069123494,0.0015801479159129883,3984.0685714285714,34.25831647732957,3908.9376666666667,83.35038442754326,111.84999999999991,4027.81
4027.81,4039.58,4039.7,4002.0,59.67704313379524,4072.8225404838904,3850.264459516109,46.76212892783133,49.99882969013695,-3.236700762305624,4038.05,3948.55,3936.12,3992.18,4006.01,0.022666548479821635,0.003157932176864664,-0.014042452995606358,-0.0034523128998680264,0.004785637069123494,3990.8071428571425,37.91545978512963,3916.2236666666663,83.88574945811803,37.69999999999982,4103.25
4103.25,4028.22,4123.71,4024.03,65.05960650429674,4096.337370108289,3842.770629891711,52.87644898617509,50.57435354934458,2.3020954368305127,4027.81,4038.05,3948.55,3936.12,3992.18,-0.0025358774656084604,0.022666548479821635,0.003157932176864664,-0.014042452995606358,-0.0034523128998680264,4007.424285714286,56.74643949605228,3925.7296666666666,88.41546437960005,99.67999999999984,4106.97
4106.97,4104.24,4140.0,4052.0,65.30554290895196,4116.658408290177,3841.4645917098223,57.361042205832746,51.93169128064222,5.429350925190526,4103.25,4027.81,4038.05,3948.55,3936.12,0.018729781196233253,-0.0025358774656084604,0.022666548479821635,0.003157932176864664,-0.014042452995606358,4021.847142857143,68.0345105373006,3935.5056666666665,91.7510879654267,88.0,4103.95
4103.95,4106.99,4116.12,4082.57,64.9061232973604,4129.254662924997,3852.1023370750013,59.980013620597674,53.541355748633315,6.4386578719643595,4106.97,4103.25,4027.81,4038.05,3948.55,0.0009065984280753892,0.018729781196233253,-0.0025358774656084604,0.022666548479821635,0.003157932176864664,4037.8142857142857,72.85631975890232,3944.8706666666667,94.17783504375623,33.54999999999973,4144.56
4144.56,4102.44,4158.7,4067.0,67.76150897262306,4148.418300785096,3859.121699214903,64.58792554247248,55.750669707401144,8.837255835071332,4103.95,4106.97,4103.25,4027.81,4038.05,-0.0007353352958507919,0.0009065984280753892,0.018729781196233253,-0.0025358774656084604,0.022666548479821635,4067.591428571429,66.70136441276678,3955.6916666666666,97.90342042954701,91.69999999999982,4857.29
4857.29,4144.54,4897.99,4140.54,87.29686051060106,4444.48630656494,3662.18269343506,124.31802262607789,69.46414029113649,54.8538823349414,4144.56,4103.95,4106.97,4103.25,4027.81,0.009895344728859001,-0.0007353352958507919,0.0009065984280753892,0.018729781196233253,-0.0025358774656084604,4197.4114285714295,293.87491026146984,3990.676333333334,188.66521371359678,757.4499999999998,4932.6
4932.6,4857.19,5275.01,4753.5,88.1162887159152,4644.876176620468,3567.340823379533,175.70601296079985,90.71251482506916,84.99349813573069,4857.29,4144.56,4103.95,4106.97,4103.25,0.17196759125214722,0.009895344728859001,-0.0007353352958507919,0.0009065984280753892,0.018729781196233253,4325.204285714286,391.3574341470148,4031.2529999999997,248.73725339967646,521.5100000000002,4898.66
4898.66,4932.59,5039.08,4777.0,85.44136206086269,4787.106368883184,3522.6006311168153,211.25744683602898,114.82150122726114,96.43594560876784,4932.6,4857.29,4144.56,4103.95,4106.97,0.015504530303934949,0.17196759125214722,0.009895344728859001,-0.0007353352958507919,0.0009065984280753892,4449.611428571429,418.5355385721085,4065.9506666666666,292.4570847145506,262.0799999999999,5004.95
5004.95,4898.64,5028.22,4880.62,86.7934651791963,4932.719871510252,3476.884128489747,245.18261643245023,140.89372426829897,104.28889216415126,4898.66,4932.6,4857.29,4144.56,4103.95,-0.006880752544297208,0.015504530303934949,0.17196759125214722,0.009895344728859001,-0.0007353352958507919,4578.425714285714,432.68826934502476,4104.054333333333,336.1498612299365,147.60000000000036,5043.89
5043.89,5004.96,5205.0,4928.59,87.2602722641707,5063.779960847566,3452.0990391524347,272.0743861569117,167.12985664602152,104.94452951089019,5004.95,4898.66,4932.6,4857.29,4144.56,0.02169777041068377,-0.006880752544297208,0.015504530303934949,0.17196759125214722,0.009895344728859001,4712.271428571429,406.6732133394523,4143.062666666667,374.2328226169779,276.40999999999985,5170.27
5170.27,5042.07,5234.0,5026.0,88.6611052781901,5204.346068378801,3429.7789316211997,300.12446914722295,193.72877914626184,106.39569000096111,5043.89,5004.95,4898.66,4932.6,4857.29,0.007780297505469713,0.02169777041068377,-0.006880752544297208,0.015504530303934949,0.17196759125214722,4864.602857142857,334.0589510710458,4186.575333333333,414.4972138566244,208.0,5236.9
5236.9,5170.27,5305.0,5039.0,89.3274089923556,5339.063109733054,3417.1988902669464,323.99602169920763,219.78222765685103,104.2137940423566,5170.27,5043.89,5004.95,4898.66,4932.6,0.025056057923547037,0.007780297505469713,0.02169777041068377,-0.006880752544297208,0.015504530303934949,5020.651428571428,140.98324172689726,4229.704000000001,453.7392635274115,266.0,5150.0
5150.0,5238.38,5238.4,5076.68,82.51690737351335,5437.389389465125,3429.568610534876,332.0743489499164,242.24065191546413,89.83369703445226,5236.9,5170.27,5043.89,5004.95,4898.66,0.012887141290493398,0.025056057923547037,0.007780297505469713,0.02169777041068377,-0.006880752544297208,5062.467142857143,127.18874789335881,4270.81,479.5420765331311,161.71999999999935,5308.25
5308.25,5150.0,5422.0,5135.0,84.79097949638762,5549.737024027931,3449.98197597207,347.24313128081485,263.2411477885343,84.00198349228054,5150.0,5236.9,5170.27,5043.89,5004.95,-0.01659378640035125,0.012887141290493398,0.025056057923547037,0.007780297505469713,0.02169777041068377,5116.131428571428,141.68428205399016,4318.698,509.1230048882059,287.0,5017.37
5017.37,5307.86,5332.67,4927.0,67.42937252969556,5596.641677492197,3506.1213225078036,331.9662156565237,276.9861613621322,54.98005429439149,5308.25,5150.0,5236.9,5170.27,5043.89,0.030728155339805774,-0.01659378640035125,0.012887141290493398,0.025056057923547037,0.007780297505469713,5133.089999999999,116.11306286059417,4356.519333333334,517.6918820672674,405.6700000000001,5048.01
5048.01,5017.37,5080.58,4861.22,68.16872892207294,5638.64001803046,3568.32298196954,318.6582479661929,285.3205786829443,33.3376692832486,5017.37,5308.25,5150.0,5236.9,5170.27,-0.05479772052936471,0.030728155339805774,-0.01659378640035125,0.012887141290493398,0.025056057923547037,5139.2414285714285,109.12326859025269,4395.919666666667,524.0136940729078,219.35999999999967,5045.22
5045.22,5047.0,5099.0,5004.0,68.0173214328653,5668.434295579564,3643.8327044204357,304.37778042572063,289.13201903149957,15.245761394221063,5048.01,5017.37,5308.25,5150.0,5236.9,0.006106785028809902,-0.05479772052936471,0.030728155339805774,-0.01659378640035125,0.012887141290493398,5139.431428571429,108.93056495379874,4434.856333333333,527.521076686371,95.0,5131.3
5131.3,5047.45,5152.99,5000.0,70.21536917558154,5691.567190106809,3740.2178098931904,296.587467903405,290.62310880588063,5.96435909752438,5045.22,5048.01,5017.37,5308.25,5150.0,-0.0005526930414163633,0.006106785028809902,-0.05479772052936471,0.030728155339805774,-0.01659378640035125,5133.864285714286,108.08434898466882,4475.107666666667,533.2168261806266,152.98999999999978,5024.95
5024.95,5131.28,5167.38,4950.0,64.3327054548361,5687.151945693839,3852.2730543061607,278.62027184856106,288.22254141441675,-9.602269565855693,5131.3,5045.22,5048.01,5017.37,5308.25,0.017061694039110176,-0.0005526930414163633,0.006106785028809902,-0.05479772052936471,0.030728155339805774,5103.585714285714,104.02065417714307,4509.073333333334,534.7548957223642,217.3800000000001,5173.72
5173.72,5024.95,5197.72,5003.94,68.32988806860399,5695.044261328073,3957.947738671927,273.23594135717485,285.2252214029684,-11.989280045793521,5024.95,5131.3,5045.22,5048.01,5017.37,-0.020725742014694237,0.017061694039110176,-0.0005526930414163633,0.006106785028809902,-0.05479772052936471,5106.9742857142855,106.14921429497572,4548.826000000001,538.4701992306498,193.78000000000065,5202.82
5202.82,5173.72,5230.4,5146.8,69.06029075021496,5686.067130685186,4084.425869314814,268.2250164268062,281.82518040773596,-13.600163980929779,5173.72,5024.95,5131.3,5045.22,5048.01,0.02960626473895278,-0.020725742014694237,0.017061694039110176,-0.0005526930414163633,0.006106785028809902,5091.912857142857,76.04000651419814,4589.3263333333325,540.5079156044841,83.59999999999945,5258.44
5258.44,5202.41,5287.0,5198.8,70.46248873893252,5673.430544806662,4212.581455193337,265.6793058240737,278.59600549100355,-12.916699666929844,5202.82,5173.72,5024.95,5131.3,5045.22,0.00562457960616336,0.02960626473895278,-0.020725742014694237,0.017061694039110176,-0.0005526930414163633,5126.351428571428,89.9676246277192,4630.756666666666,542.6401642948399,88.19999999999982,5258.68
5258.68,5258.44,5320.0,5175.0,70.46870802451679,5633.358781558569,4367.824218441432,260.6762641173864,275.01205721628014,-14.33579309889376,5258.44,5202.82,5173.72,5024.95,5131.3,0.010690356383653565,0.00562457960616336,0.02960626473895278,-0.020725742014694237,0.017061694039110176,5156.447142857143,94.51476793254882,4671.278000000001,542.6280102549872,145.0,5291.73
5291.73,5258.68,5333.42,5230.1,71.36291951277877,5552.367896933573,4567.593103066426,256.42229965639217,271.2941057043025,-14.871806047910354,5258.68,5258.44,5202.82,5173.72,5024.95,4.564091251402225e-05,0.010690356383653565,0.00562457960616336,0.02960626473895278,-0.020725742014694237,5191.662857142857,92.05722544886005,4714.981,537.8626551669912,103.31999999999971,5256.14
5256.14,5292.91,5314.35,5165.0,68.941986362461,5380.48594114739,4850.633058852611,247.32814174927262,266.50091291329653,-19.172771164023914,5291.73,5258.68,5258.44,5202.82,5173.72,0.006284847147953299,4.564091251402225e-05,0.010690356383653565,0.00562457960616336,0.02960626473895278,5209.497142857143,90.49345440790142,4757.2880000000005,528.4554323714916,149.35000000000036,5357.14
5357.14,5257.41,5400.0,5208.35,71.85954365686838,5397.493860474352,4883.610139525647,245.44151499299005,262.2890333292353,-16.84751833624523,5256.14,5291.73,5258.68,5258.44,5202.82,-0.006725588796102411,0.006284847147953299,4.564091251402225e-05,0.010690356383653565,0.00562457960616336,5256.952857142857,59.31672521871993,4802.325666666667,519.7227782970027,191.64999999999964,5493.31
5493.31,5357.14,5600.0,5332.41,75.23702722158865,5449.85960504247,4887.315394957531,252.0288984176359,260.23700634691545,-8.20810792927955,5357.14,5256.14,5291.73,5258.68,5258.44,0.01921562211052219,-0.006725588796102411,0.006284847147953299,4.564091251402225e-05,0.010690356383653565,5302.608571428572,96.13941620279529,4852.363333333333,511.22744540997576,267.59000000000015,5415.0
5415.0,5490.91,5582.2,5333.35,70.03137409374052,5466.469896732151,4922.33910326785,248.07087804187177,257.80378068590676,-9.732902644034994,5493.31,5357.14,5256.14,5291.73,5258.68,0.025418413556487218,0.01921562211052219,-0.006725588796102411,0.006284847147953299,4.564091251402225e-05,5332.92,92.82539110355222,4901.659333333333,490.7210328932897,248.84999999999945,5219.9
5219.9,5415.0,5491.84,5102.0,59.066374025459695,5463.04528735743,4947.25871264257,226.5793136102402,251.55888727077348,-24.979573660533276,5415.0,5493.31,5357.14,5256.14,5291.73,-0.014255521716415087,0.025418413556487218,0.01921562211052219,-0.006725588796102411,0.006284847147953299,5327.414285714286,98.92200561772083,4944.037666666666,459.4745446456252,389.84000000000015,5314.1
5314.1,5220.47,5510.0,5161.62,62.14802108269765,5469.564193966029,4967.760806033972,214.6736228035752,244.18183437733384,-29.508211573758643,5219.9,5415.0,5493.31,5357.14,5256.14,-0.03602954755309329,-0.014255521716415087,0.025418413556487218,0.01921562211052219,-0.006725588796102411,5335.331428571429,94.62864197031674,4986.572666666666,430.88699813899564,348.3800000000001,5295.69
5295.69,5315.0,5342.5,5257.67,61.17864982724022,5476.950639518373,4972.916360481628,201.43077533050564,235.63162256796824,-34.2008472374626,5314.1,5219.9,5415.0,5493.31,5357.14,0.018046322726489095,-0.03602954755309329,-0.014255521716415087,0.025418413556487218,0.01921562211052219,5335.897142857143,94.3359222354004,5028.835333333333,394.22504664878153,84.82999999999993,5307.52
5307.52,5295.69,5340.0,5259.48,61.59320896763512,5483.019471153624,4973.909528846376,189.70352132362223,226.44600231909905,-36.742480995476825,5295.69,5314.1,5219.9,5415.0,5493.31,-0.003464368378464977,0.018046322726489095,-0.03602954755309329,-0.014255521716415087,0.025418413556487218,5343.237142857143,88.94054994210035,5068.977666666668,356.2062053488488,80.52000000000044,5238.14
5238.14,5309.81,5332.0,5178.8,57.701526513092794,5484.879305932718,4980.86369406728,172.81905141710558,215.72061213870035,-42.90156072159476,5307.52,5295.69,5314.1,5219.9,5415.0,0.002233892089605005,-0.003464368378464977,0.018046322726489095,-0.03602954755309329,-0.014255521716415087,5326.237142857143,96.86042238191953,5106.683333333333,307.3865692931038,153.19999999999982,5320.81
5320.81,5238.14,5339.98,5192.15,60.87379959315643,5486.316843192714,4980.6821568072855,164.21578808388495,205.41964732773727,-41.20385924385232,5238.14,5307.52,5295.69,5314.1,5219.9,-0.013072018569878274,0.002233892089605005,-0.003464368378464977,0.018046322726489095,-0.03602954755309329,5301.594285714286,63.45191088874556,5147.245333333333,244.3235843875702,147.82999999999993,5383.2
5383.2,5321.94,5402.0,5316.2,63.12165818976454,5492.036601241777,5011.545398758223,160.58091466801216,196.45190079579226,-35.8709861277801,5320.81,5238.14,5307.52,5295.69,5314.1,0.01578231967835908,-0.013072018569878274,0.002233892089605005,-0.003464368378464977,0.018046322726489095,5297.051428571429,54.48400940778636,5188.533333333334,158.68882600556282,85.80000000000018,5492.87
5492.87,5383.2,5538.0,5370.0,66.73903461941356,5517.051329373901,5031.0166706261,164.65170142574152,190.09186092178211,-25.440159496040593,5383.2,5320.81,5238.14,5307.52,5295.69,0.011725658311422471,0.01578231967835908,-0.013072018569878274,0.002233892089605005,-0.003464368378464977,5336.047142857143,81.1982692180292,5209.719333333333,155.33228280840916,168.0,5772.69
5772.69,5494.81,5844.0,5477.57,73.80044979676995,5615.408628383197,5005.406371616804,188.28651496611928,189.73079173064954,-1.444276764530258,5492.87,5383.2,5320.81,5238.14,5307.52,0.020372640808441034,0.011725658311422471,0.01578231967835908,-0.013072018569878274,0.002233892089605005,5401.5599999999995,182.43296485794033,5237.722333333334,177.75721826768137,366.4300000000003,5829.45
5829.45,5770.62,5900.0,5587.45,74.96165975382412,5713.576697899773,4977.053302100228,209.1859669995647,193.62182678443259,15.564140215132113,5772.69,5492.87,5383.2,5320.81,5238.14,0.05094240351583057,0.020372640808441034,0.011725658311422471,0.01578231967835908,-0.013072018569878274,5477.811428571428,234.8304894623815,5268.748666666666,196.7521279341301,312.5500000000002,5775.62
5775.62,5829.83,5839.9,5696.0,71.71530882447365,5765.585166143999,5000.111833856001,218.88216483773977,198.67389439509404,20.208270442645727,5829.45,5772.69,5492.87,5383.2,5320.81,0.009832504430343558,0.05094240351583057,0.020372640808441034,0.011725658311422471,0.01578231967835908,5544.682857142857,244.69723181378646,5294.437666666667,210.92257657332917,143.89999999999964,5747.79
5747.79,5773.18,5805.0,5619.14,70.02683520215447,5812.901356227245,5010.202643772756,221.76446041080817,203.2920075982369,18.472452812571277,5775.62,5829.45,5772.69,5492.87,5383.2,-0.009234147303776474,0.009832504430343558,0.05094240351583057,0.020372640808441034,0.011725658311422471,5617.49,211.91123904483695,5317.901,221.00086054403718,185.85999999999967,5846.34
5846.34,5749.92,6028.41,5747.74,72.49629371617249,5875.045095956123,5012.410904043877,229.35697733659435,208.5050015459084,20.85197579068594,5747.79,5775.62,5829.45,5772.69,5492.87,-0.004818530304971591,-0.009234147303776474,0.009832504430343558,0.05094240351583057,0.020372640808441034,5692.565714285714,179.9708306793642,5340.436666666666,239.15203697371203,280.6700000000001,5987.29
5987.29,5846.34,6014.72,5772.2,75.59348506748306,5962.817177207067,4997.523822792931,243.93565039996975,215.5911313167207,28.344519083249054,5846.34,5747.79,5775.62,5829.45,5772.69,0.017145720355127736,-0.004818530304971591,-0.009234147303776474,0.009832504430343558,0.05094240351583057,5778.864285714286,149.0861913863396,5365.449666666666,265.7161497759943,242.52000000000044,6209.18
6209.18,5986.66,6224.55,5983.71,79.5060368667212,6093.727896969487,4961.6631030305125,270.2784210291102,226.5285892591986,43.749831769911566,5987.29,5846.34,5747.79,5775.62,5829.45,0.024109100736529054,0.017145720355127736,-0.004818530304971591,-0.009234147303776474,0.009832504430343558,5881.194285714286,165.04496103208064,5400.755666666666,303.7475132715895,240.84000000000015,6373.33
6373.33,6209.95,6468.92,6172.0,81.82700263139468,6245.535763121426,4918.015236878576,300.931834815141,241.4092383703871,59.52259644475387,6209.18,5987.29,5846.34,5747.79,5775.62,0.037060172465339214,0.024109100736529054,0.017145720355127736,-0.004818530304971591,-0.009234147303776474,5967.0,238.86016550869292,5436.258333333333,351.11371367660524,296.9200000000001,7076.22
7076.22,6375.16,7343.99,6372.85,88.06170995181522,6585.421791250534,4760.137208749467,377.5896167293795,268.6453140421856,108.9443026871939,6373.33,6209.18,5987.29,5846.34,5747.79,0.026436663134262517,0.037060172465339214,0.024109100736529054,0.017145720355127736,-0.004818530304971591,6145.11,471.11779722998654,5504.886666666667,452.8779902019548,971.1399999999994,6967.31
6967.31,7076.24,7521.78,6750.0,83.29339276896832,6812.639528900592,4693.936471099409,424.65813969091414,299.8478791719313,124.81026051898283,7076.22,6373.33,6209.18,5987.29,5846.34,0.11028614554714733,0.026436663134262517,0.037060172465339214,0.024109100736529054,0.017145720355127736,6315.351428571429,527.3087086149017,5568.863333333333,517.1210438996302,771.7799999999997,7790.71
7790.71,6968.24,8100.0,6870.0,88.40515592151795,7241.528002331499,4494.7879976685,522.3801090802535,344.35432515359577,178.02578392665777,6967.31,7076.22,6373.33,6209.18,5987.29,-0.015390985582698136,0.11028614554714733,0.026436663134262517,0.037060172465339214,0.024109100736529054,6607.197142857143,698.4108553881186,5660.379666666666,647.7056094506526,1230.0,7947.56
7947.56,7795.62,8366.0,7599.56,89.08996120023943,7621.35252575172,4368.21947424828,605.502106646486,396.58388145217384,208.91822519431219,7790.71,6967.31,7076.22,6373.33,6209.18,0.11818047424328748,-0.015390985582698136,0.11028614554714733,0.026436663134262517,0.037060172465339214,6907.371428571429,765.2453987541714,5754.255,762.3250590984605,766.4399999999996,8169.87
8169.87,7945.26,8249.0,7850.0,89.99215895957836,7982.068142578393,4302.500857421606,681.46000096024,453.5591053537871,227.90089560645288,7947.56,7790.71,6967.31,7076.22,6373.33,0.020132953222491867,0.11818047424328748,-0.015390985582698136,0.11028614554714733,0.026436663134262517,7219.168571428571,772.488804825732,5859.085666666666,867.5504827036604,399.0,7866.59
7866.59,8169.08,8320.0,7705.0,80.2433020301844,8213.390355134652,4326.427644865347,709.0119694287332,504.64967816877635,204.36229125995686,8169.87,7947.56,7790.71,6967.31,7076.22,0.02797210716244969,0.020132953222491867,0.11818047424328748,-0.015390985582698136,0.11028614554714733,7455.941428571428,656.6431821629465,5948.848,931.1709465244237,615.0,7355.26
7355.26,7868.67,7925.0,6913.0,67.05415002600014,8317.232715890179,4428.542284109822,681.7285034775114,540.0654432305234,141.66306024698792,7866.59,8169.87,7947.56,7790.71,6967.31,-0.037121765707410215,0.02797210716244969,0.020132953222491867,0.11818047424328748,-0.015390985582698136,7596.217142857144,463.2187972480535,6020.5960000000005,954.3422412524639,1012.0,7257.45
7257.45,7355.28,7458.0,7156.61,64.85811592892588,8386.615883091403,4554.152116908597,644.7810756983199,561.0085697240827,83.77250597423722,7355.26,7866.59,8169.87,7947.56,7790.71,-0.06500020974780685,-0.037121765707410215,0.02797210716244969,0.020132953222491867,0.11818047424328748,7622.107142857143,433.4174332256751,6087.229666666667,968.9672599127368,301.3900000000003,8148.48
8148.48,7257.32,8275.09,7243.08,73.40350104549053,8577.216890558178,4654.58510944182,679.5650445243282,584.7198646841318,94.84517984019635,7257.45,7355.26,7866.59,8169.87,7947.56,-0.013297966353330914,-0.06500020974780685,-0.037121765707410215,0.02797210716244969,0.020132953222491867,7790.845714285714,359.653577898727,6183.556333333333,1025.7364479325468,1032.0100000000002,7938.15
