close,open,high,low,RSI,upper_band,lower_band,MACD,MACD_signal,MACD_hist,close_lag_1,close_lag_2,close_lag_3
6514.96,6476.63,6565.45,6466.13,46.430053334229974,7503.194639935294,5957.608360064706,-107.07978657180865,-83.1318837205139,-23.947902851294756,6476.63,6487.38,6338.62
6505.0,6514.96,6524.62,6370.0,46.135509182159375,7484.420610370589,5936.018389629413,-99.84375859940701,-86.47425869629254,-13.369499903114473,6514.96,6476.63,6487.38
6248.69,6500.08,6533.84,6201.0,39.237234173744255,7448.827887555242,5888.869112444758,-113.48306707003758,-91.87602037104155,-21.60704669899603,6505.0,6514.96,6476.63
6336.45,6248.69,6390.0,6224.98,42.412285679357026,7408.303724619394,5859.916275380607,-115.87508291375161,-96.67583287958357,-19.199250034168045,6248.69,6505.0,6514.96
6391.89,6336.39,6517.7,6123.0,44.38918165437352,7368.001513616888,5840.923486383112,-112.00609153302776,-99.74188461027242,-12.264206922755335,6336.45,6248.69,6505.0
6492.0,6392.0,6540.0,6325.0,47.869243229616,7319.944440182682,5837.059559817319,-99.71242487823929,-99.7359926638658,0.023567785626511295,6391.89,6336.45,6248.69
6759.02,6492.0,6784.86,6491.0,55.81218196431181,7247.144241050267,5865.760758949732,-67.64357009311152,-93.31750814971495,25.673938056603433,6492.0,6391.89,6336.45
6723.05,6759.01,6839.03,6627.0,54.60519528399849,7134.202845620828,5920.806154379174,-44.616933778916064,-83.57739327555518,38.96045949663912,6759.02,6492.0,6391.89
6708.0,6723.05,6788.23,6661.75,54.07823638710148,7012.90213882802,5986.604861171982,-27.26823656660963,-72.31556193376608,45.047325367156446,6723.05,6759.02,6492.0
6581.39,6706.81,6730.0,6557.0,49.73032884777514,6793.9243359274105,6127.815664072591,-23.465146311194985,-62.54547880925186,39.080332498056876,6708.0,6723.05,6759.02
6447.54,6581.42,6584.01,6325.02,45.5599450745901,6762.7096155269455,6133.784384473055,-30.895600996425856,-56.215503246686666,25.31990225026081,6581.39,6708.0,6723.05
6465.12,6445.11,6557.99,6379.7,46.198116492622624,6758.751079992063,6132.653920007936,-34.962702519082995,-51.964943101165936,17.00224058208294,6447.54,6581.39,6708.0
6689.13,6467.84,6750.0,6434.0,53.65348473023998,6789.753517930812,6131.010482069187,-19.880999124936352,-45.54815430592002,25.66715518098367,6465.12,6447.54,6581.39
6634.58,6689.12,6814.8,6540.88,51.772092400274175,6794.903803138901,6170.8131968611,-12.189852601032726,-38.87649396494257,26.686641363909843,6689.13,6465.12,6447.54
6596.38,6634.58,6636.0,6464.57,50.43827927005454,6796.761695337474,6203.512304662528,-9.072403300526275,-32.915675832059314,23.84327253153304,6634.58,6689.13,6465.12
6626.57,6597.66,6662.0,6533.0,51.50171221485372,6804.161565840394,6227.569434159605,-4.11824896764665,-27.156190459176784,23.037941491530134,6596.38,6634.58,6689.13
6611.61,6626.57,6667.09,6510.0,50.918678031839896,6804.061965591316,6259.339034408684,-1.3832477214573373,-22.001601911632896,20.61835419017556,6626.57,6596.38,6634.58
6525.79,6610.0,6640.0,6494.0,47.59030182006754,6798.70490576225,6283.413094237751,-6.070716856534091,-18.815424900613134,12.744708044079044,6611.61,6626.57,6596.38
6510.0,6525.79,6549.0,6430.0,46.981798114749324,6799.080913424454,6285.299086575547,-10.933654590778133,-17.239070838646136,6.305416247868003,6525.79,6611.61,6626.57
6593.79,6510.01,6643.46,6505.09,50.592041037894944,6804.033480103951,6292.062519896051,-7.934945925690954,-15.378245856055099,7.4432999303641445,6510.0,6525.79,6611.61
6635.65,6591.69,6697.0,6543.08,52.33816047923735,6812.343538863879,6295.82146113612,-2.155844311439978,-12.733765547132075,10.577921235692097,6593.79,6510.0,6525.79
6594.27,6635.65,6651.0,6566.77,50.440441676298484,6816.344878073684,6300.747121926316,-0.9044587810567464,-10.36790419391701,9.463445412860263,6635.65,6593.79,6510.0
6615.26,6596.44,6640.0,6525.0,51.40300532038367,6792.646771849399,6361.102228150601,1.7606946547830375,-7.942184424177,9.702879078960038,6594.27,6635.65,6593.79
6673.01,6615.26,6715.6,6587.0,54.04745800616951,6782.680185971257,6404.724814028742,8.435550541497832,-4.666637431042035,13.102187972539866,6615.26,6594.27,6635.65
6656.61,6673.01,6685.38,6607.0,53.16272913665733,6773.244280690425,6440.632719309574,12.26074474856523,-1.2811609951205818,13.541905743685811,6673.01,6615.26,6594.27
6631.0,6656.67,6659.95,6530.0,51.738438378658046,6771.8062700293785,6455.97072997062,13.075005227052316,1.5900722493139978,11.484932977738318,6656.61,6673.01,6615.26
6252.68,6630.21,6633.92,6205.0,36.27681863209799,6798.942376717884,6378.200623282116,-16.61541753455458,-2.051025707459718,-14.564391827094862,6631.0,6656.61,6673.01
6298.01,6252.71,6360.0,6209.0,38.642836645156706,6803.365299409883,6331.273700590116,-36.071726905790456,-8.855165947125865,-27.21656095866459,6252.68,6631.0,6656.61
6332.93,6298.0,6345.0,6285.07,40.47634702271079,6796.235802955569,6300.896197044431,-48.11855929743251,-16.707844617187195,-31.410714680245317,6298.01,6252.68,6631.0
6339.34,6332.92,6416.0,6308.0,40.82590418701496,6799.70116845011,6273.225831549889,-56.49726206242394,-24.665728106234546,-31.831533956189396,6332.93,6298.01,6252.68
6752.5,6339.34,7680.0,6300.0,57.96210422464533,6827.604486810194,6275.818513189804,-29.459296854796776,-25.624441855946994,-3.8348549988497815,6339.34,6332.93,6298.01
6759.27,6752.5,6900.0,6670.0,58.17583411568198,6853.417582846764,6279.420417153236,-7.39993041742764,-21.979539568243126,14.579609150815486,6752.5,6339.34,6332.93
6740.89,6762.76,6811.12,6676.01,57.32371531491762,6861.270277960217,6276.743722039784,8.501167850225102,-15.883398084549482,24.384565934774585,6759.27,6752.5,6339.34
6618.96,6739.01,6796.0,6567.0,51.89346387456543,6859.8670131926765,6276.584986807323,11.135804181290041,-10.479557631381578,21.61536181267162,6740.89,6759.27,6752.5
6528.88,6618.96,6648.14,6523.0,48.256461619372914,6856.672880735579,6273.02911926442,5.887205247720885,-7.206205055561085,13.09341030328197,6618.96,6740.89,6759.27
6588.4,6528.88,6617.65,6505.55,50.71439566000817,6853.621884675024,6272.263115324976,6.455998616034776,-4.473764321241913,10.929762937276688,6528.88,6618.96,6740.89
6590.11,6585.72,6663.9,6580.0,50.786724956197986,6851.977464797921,6271.757535202079,6.964472068519171,-2.186117043289696,9.150589111808868,6588.4,6528.88,6618.96
6581.2,6590.12,6639.0,6535.27,50.37191526519208,6854.374985737153,6274.901014262849,6.572712271251476,-0.4343511803814617,7.007063451632938,6590.11,6588.4,6528.88
6553.51,6581.2,6595.0,6515.45,49.031606840596574,6855.528400846926,6278.098599153072,3.981986364316981,0.44891632855822683,3.533070035758754,6581.2,6590.11,6588.4
6565.5,6553.51,6630.0,6547.53,49.65626529763623,6853.848457402941,6276.94954259706,2.8633038290918194,0.9317938286649454,1.931510000426874,6553.51,6581.2,6590.11
6528.09,6566.81,6575.09,6502.8,47.692259398698184,6847.037984926069,6273.004015073932,-1.0300605939928573,0.5394229441333849,-1.5694835381262422,6565.5,6553.51,6581.2
6538.63,6528.13,6600.0,6515.01,48.31254467543761,6843.952633641741,6270.525366358258,-3.2278810326615712,-0.21403785122560637,-3.013843181435965,6528.09,6565.5,6553.51
6505.6,6538.63,6558.35,6463.04,46.45347212659756,6838.015470648658,6265.4965293513405,-7.547906948624586,-1.6808116707054024,-5.867095277919184,6538.63,6528.09,6565.5
6489.93,6505.6,6514.17,6453.0,45.55780967615121,6824.441113722794,6260.762886277205,-12.096555094196447,-3.7639603554036114,-8.332594738792835,6505.6,6538.63,6528.09
6344.5,6489.93,6505.01,6315.0,38.19700648129995,6816.32066969733,6237.672330302668,-27.123711845350954,-8.43591065339308,-18.687801191957874,6489.93,6505.6,6538.63
6330.87,6344.5,6395.0,6317.01,37.58410160192667,6809.206201106282,6214.773798893718,-39.67531657237669,-14.683791837189801,-24.991524735186886,6344.5,6489.93,6505.6
6371.93,6330.01,6428.0,6245.02,40.672461150404644,6798.434745561195,6237.470254438806,-45.78161296452163,-20.903356062656165,-24.878256901865463,6330.87,6344.5,6489.93
6410.0,6369.52,6442.65,6348.66,43.46560923263577,6790.386555978138,6256.717444021861,-47.00709745449694,-26.12410434102432,-20.882993113472622,6371.93,6330.87,6344.5
6433.98,6410.0,6460.34,6388.2,45.2152476914882,6784.408816810819,6272.80018318918,-45.518606984198414,-30.003004869659144,-15.51560211453927,6410.0,6371.93,6330.87
6387.09,6432.8,6439.97,6345.0,42.4488341355487,6780.499732192913,6281.484267807087,-47.57419300337551,-33.51724249640242,-14.056950506973095,6433.98,6410.0,6371.93
6485.85,6388.0,6525.0,6359.0,49.46230719212274,6745.995847126448,6289.323152873551,-40.76424822633999,-34.96664364238993,-5.797604583950054,6387.09,6433.98,6410.0
6468.99,6485.85,6504.39,6431.02,48.37840101943679,6703.379063467891,6302.91193653211,-36.30922883434414,-35.23516068078078,-1.0740681535633598,6485.85,6387.09,6433.98
6519.11,6468.99,6531.31,6445.18,51.76247982377294,6660.425439686183,6323.687560313818,-28.40687200204684,-33.86950294503399,5.462630942987154,6468.99,6485.85,6387.09
6578.46,6522.73,6615.15,6509.0,55.483993004002386,6653.138552732399,6326.924447267601,-17.157368820025113,-30.52707612003222,13.369707300007107,6519.11,6468.99,6485.85
6479.84,6578.46,6594.0,6468.22,48.75319402886108,6649.748527804478,6325.410472195522,-16.01525243730157,-27.62471138348609,11.609458946184521,6578.46,6519.11,6468.99
6419.99,6479.84,6511.53,6391.01,45.17181495298106,6636.943307698989,6321.37469230101,-19.71228088459884,-26.042225283708643,6.329944399109802,6479.84,6578.46,6519.11
6433.05,6419.99,6475.55,6411.0,46.10224052058517,6621.680174697815,6320.931825302184,-21.342348404453332,-25.102249907857583,3.759901503404251,6419.99,6479.84,6578.46
6449.81,6435.16,6462.14,6355.0,47.337323716280224,6606.570333943277,6322.902666056723,-21.039269129074455,-24.289653752100957,3.250384623026502,6433.05,6419.99,6479.84
6453.07,6450.71,6497.0,6421.0,47.5889042357887,6595.607947594242,6323.821052405758,-20.30199312552577,-23.49212162678592,3.1901285012601512,6449.81,6433.05,6419.99
6457.66,6451.68,6498.0,6391.15,47.965818505607416,6581.26132083527,6327.38367916473,-19.126839639833634,-22.619065229395463,3.49222558956183,6453.07,6449.81,6433.05
5922.41,6458.98,6482.84,5656.87,25.203710034660475,6684.696962995255,6163.380037004745,-60.686171357427156,-30.232486455001805,-30.45368490242535,6457.66,6453.07,6449.81
5753.4,5917.2,5939.54,5403.42,21.70171800137186,6770.914190599466,5998.639809400534,-106.03760023750874,-45.39350921150319,-60.64409102600555,5922.41,6457.66,6453.07
5655.94,5757.09,5782.89,5549.25,19.977871530878645,6837.474516434207,5847.113483565793,-148.13552770495153,-65.94191291019285,-82.19361479475867,5753.4,5922.41,6457.66
5628.29,5650.57,5656.6,5565.43,19.50451003873171,6878.332517391715,5720.091482608286,-181.6357782540308,-89.08068597896045,-92.55509227507036,5655.94,5753.4,5922.41
5662.0,5630.49,5738.17,5617.0,21.93312575036815,6906.58535320447,5623.588646795531,-203.12337309158193,-111.88922340148476,-91.23414969009717,5628.29,5655.94,5753.4
4910.03,5661.94,5664.0,4855.0,12.716385074395816,7064.506192782335,5323.583807217665,-277.62979784360596,-145.037338289909,-132.59245955369695,5662.0,5628.29,5655.94
4558.86,4913.4,5048.24,4326.0,10.497797370369156,7222.885958267232,4983.897041732767,-360.85346626364117,-188.20056388465545,-172.65290237898571,4910.03,5662.0,5628.29
4661.07,4559.91,4787.2,4413.85,15.13850566220161,7288.712373898326,4743.177626101673,-413.7914005954217,-233.31873122680872,-180.47266936861297,4558.86,4910.03,5662.0
4370.0,4661.08,4721.77,4335.0,13.061522025962859,7356.426362828295,4469.065637171703,-473.77067791410536,-281.40912056426805,-192.3615573498373,4661.07,4558.86,4910.03
4420.61,4370.9,4484.0,4222.94,15.239077935970883,7378.33890205843,4250.505097941569,-511.3266282018021,-327.3926220917749,-183.9340061100272,4370.0,4661.07,4558.86
3932.44,4415.63,4527.0,3824.69,12.09276263118251,7418.468909998247,3955.0340900017536,-573.8660578778972,-376.6873092489994,-197.17874862889784,4420.61,4370.0,4661.07
4085.78,3933.68,4233.0,3652.66,17.83151997559989,7393.04733298527,3742.134667014728,-604.0921516938934,-422.1682777379782,-181.92387395591516,3932.44,4420.61,4370.0
3862.2,4088.69,4206.0,3701.0,16.17360505576768,7348.457371536317,3521.0336284636833,-638.7247647782906,-465.4795751460407,-173.2451896322499,4085.78,3932.44,4420.61
3875.21,3864.45,3940.0,3689.12,16.65918489528771,7252.537465747738,3346.6285342522633,-657.5418289922391,-503.8920259152804,-153.64980307695868,3862.2,4085.78,3932.44
4264.85,3875.63,4394.47,3874.27,29.77874736632559,7112.502519694143,3265.164480305856,-633.7087957810345,-529.8553798884312,-103.85341589260327,3875.21,3862.2,4085.78
4295.84,4262.06,4450.38,4125.65,30.712982509817394,6956.5845315091765,3208.667468490824,-605.3423020026712,-544.9527643112792,-60.38953769139198,4264.85,3875.21,3862.2
4041.32,4295.72,4341.36,3943.0,27.479426990237684,6781.459554624076,3144.6194453759254,-596.5229430366862,-555.2668000563607,-41.256142980325535,4295.84,4264.85,3875.21
4190.02,4041.27,4299.99,3963.01,31.984870962252245,6562.650219595929,3137.449780404071,-570.95309834212,-558.4040597135127,-12.549038628607377,4041.32,4295.84,4264.85
4161.01,4190.98,4312.99,4103.04,31.572763567519857,6304.358954815829,3166.5350451841714,-546.7273442555834,-556.0687166219268,9.341372366343421,4190.02,4041.32,4295.84
3884.01,4160.55,4179.0,3827.0,27.87907039554922,6002.12590417421,3211.403095825789,-543.6134076435619,-553.5776548262538,9.964247182691906,4161.01,4190.02,4041.32
3951.64,3884.76,4085.0,3781.0,30.03133714013444,5791.910973074011,3224.54102692599,-529.5837033732478,-548.7788645356526,19.195161162404816,3884.01,4161.01,4190.02
3769.84,3950.98,3970.0,3745.0,27.64318477805378,5595.409296698448,3222.6867033015515,-527.0591920119105,-544.4349300309042,17.37573801899373,3951.64,3884.01,4161.01
3508.75,3768.44,3899.99,3500.0,24.615708527201335,5402.828020302047,3200.548979697952,-539.9026182443458,-543.5284676735926,3.6258494292467276,3769.84,3951.64,3884.01
3403.55,3508.75,3549.99,3224.6,23.498969556796737,5176.539633774573,3204.3633662254265,-552.20441807609,-545.263657754092,-6.940760321997914,3508.75,3769.84,3951.64
3410.93,3403.57,3495.0,3222.0,23.760273501517773,4859.010285362367,3296.7857146376336,-554.9609345473868,-547.203113112751,-7.757821434635844,3403.55,3508.75,3769.84
3545.37,3411.36,3658.0,3394.04,28.548212456054216,4723.62712382732,3295.702876172679,-540.0716989103989,-545.7768302722807,5.70513136188174,3410.93,3403.55,3508.75
3432.88,3548.49,3610.0,3370.11,27.01920388548608,4662.786018251542,3243.945981748459,-531.2252413724691,-542.8665124923184,11.641271119849307,3545.37,3410.93,3403.55
3380.39,3434.01,3480.0,3324.32,26.3110676621408,4561.914083216626,3216.7499167833735,-522.4276436846612,-538.778738730787,16.351095046125806,3432.88,3545.37,3410.93
3445.0,3379.23,3492.0,3350.0,28.785196954527322,4504.2084997442,3181.955500255802,-504.4272734884048,-531.9084456823106,27.481172193905763,3380.39,3432.88,3545.37
3302.06,3446.38,3460.0,3255.5,26.653101700249593,4432.452842148046,3141.8561578519552,-495.9785814715274,-524.722472840154,28.743891368626578,3445.0,3380.39,3432.88
3224.17,3302.06,3335.39,3177.0,25.542855111418135,4437.716379001328,3065.7656209986726,-489.9205056010792,-517.762079392339,27.84157379125986,3302.06,3445.0,3380.39
3211.72,3225.19,3276.5,3156.26,25.36100628455307,4414.388151938835,3001.687848061166,-480.5841725903165,-510.32649803193453,29.74232544161805,3224.17,3302.06,3445.0
3228.67,3211.71,3294.0,3186.0,26.132055522638765,4408.5653554740165,2944.1576445259834,-466.4405023101999,-501.54929888758767,35.10879657738775,3211.72,3224.17,3302.06
3509.08,3229.22,3585.0,3216.0,37.61392214980055,4387.760727714956,2928.3492722850438,-427.67482898748494,-486.77440490756715,59.0995759200822,3228.67,3211.72,3224.17
3652.98,3509.03,3678.59,3424.47,42.54912607930984,4302.06635975941,2952.8566402405895,-380.94987320487417,-465.6094985670286,84.65962536215443,3509.08,3228.67,3211.72
3662.22,3653.0,3912.73,3622.55,42.861691306978415,4197.422121381876,2994.1388786181233,-339.26359875177604,-440.3403186039781,101.07671985220207,3652.98,3509.08,3228.67
4049.62,3660.01,4120.0,3635.0,54.12971579156692,4199.076019521914,2993.314980478085,-271.8334566731173,-406.638946217806,134.80548954468867,3662.22,3652.98,3509.08
3838.66,4051.86,4139.99,3764.0,48.518546558447156,4129.501970015641,3027.7530299843593,-232.734474056811,-371.858051785607,139.12357772879602,4049.62,3662.22,3652.98
3948.91,3840.25,3979.0,3785.0,51.35650206600706,4080.468368668109,3055.576631331891,-190.65425150492683,-335.617291729471,144.96304022454416,3838.66,4049.62,3662.22
3929.71,3948.91,4021.53,3870.0,50.83098045101872,4088.741519827994,3051.8734801720057,-157.0443420810293,-299.9027017997827,142.85835971875338,3948.91,3838.66,4049.62
4008.01,3929.71,4198.0,3924.83,52.94563896241934,4100.360158354723,3045.8918416452775,-122.67595900440256,-264.45735324070665,141.7813942363041,3929.71,3948.91,3838.66
3745.79,4010.11,4020.0,3646.41,45.836048266671,4097.464521739515,3046.382478260485,-115.26898127765071,-234.61967884809548,119.35069757044477,4008.01,3929.71,3948.91
3777.74,3745.56,3837.15,3656.74,46.77388853636676,4117.485504498826,3053.260495501175,-105.60346902703122,-208.81643688388266,103.21296785685144,3745.79,4008.01,3929.71
3567.91,3777.74,3813.98,3535.0,41.670813913284164,4119.255004812973,3067.9269951870274,-113.5658914058672,-189.76632778827957,76.20043638241236,3777.74,3745.79,4008.01
3839.26,3567.89,3887.25,3540.04,49.364438665154246,4144.049675440686,3085.9653245593136,-96.8639044786778,-171.18584312635923,74.32193864768143,3567.91,3777.74,3745.79
3695.32,3839.0,3892.0,3670.0,45.905475553893304,4151.6372298065135,3093.372770193486,-94.15683318838819,-155.78004113876503,61.62320795037684,3839.26,3567.91,3777.74
3801.91,3696.71,3903.5,3657.9,48.76827143702372,4168.085315272901,3113.8276847270968,-82.45999006137026,-141.11603092328608,58.65604086191581,3695.32,3839.26,3567.91
3702.9,3803.12,3810.0,3630.33,46.31628493282837,4170.904031586827,3143.2599684131733,-80.25431536001543,-128.94368781063196,48.68937245061653,3801.91,3695.32,3839.26
3797.14,3701.23,3810.16,3642.0,48.94739790463053,4182.331145685338,3167.0468543146617,-70.09392275513619,-117.17373479953281,47.07981204439662,3702.9,3801.91,3695.32
3858.56,3796.45,3882.14,3750.45,50.645194264020276,4185.830521728789,3219.197478271212,-56.43510891649703,-105.02600962292566,48.59090070642863,3797.14,3702.9,3801.91
3766.78,3857.57,3862.74,3730.0,48.07250466712561,4160.590008549532,3298.698991450468,-52.41210538005316,-94.50322877435117,42.09112339429801,3858.56,3797.14,3702.9
3792.01,3767.2,3823.64,3703.57,48.84184395626903,4118.4859029353065,3398.832097064693,-46.650241009562706,-84.93263122139349,38.28239021183079,3766.78,3858.56,3797.14
3770.96,3790.09,3840.99,3751.0,48.200207579018,4051.0793810712935,3520.467618928707,-43.28353540864191,-76.60281205884318,33.319276650201274,3792.01,3766.78,3858.56
3987.6,3771.12,4027.71,3740.0,54.78379048649021,4056.5442391762995,3562.8547608237,-22.87072007562847,-65.85639366220025,42.98567358657178,3770.96,3792.01,3766.78
3975.45,3987.62,4017.9,3921.53,54.36645280225392,4071.7394524061287,3579.906547593872,-7.586369372262652,-54.20238880421273,46.61601943195008,3987.6,3770.96,3792.01
3955.13,3976.76,4069.8,3903.0,53.630617815918946,4080.484771554692,3600.452228445308,2.8540349608269935,-42.79110405120478,45.64513901203178,3975.45,3987.6,3770.96
3966.65,3955.45,4006.81,3930.04,54.01064981591519,4064.2990661442755,3608.340933855726,11.92028866953433,-31.848825507056965,43.769114176591295,3955.13,3975.45,3987.6
3585.88,3966.06,3996.01,3540.0,41.812587885322486,4076.4228068227244,3570.939193177275,-11.487179663182815,-27.776496338282136,16.28931667509932,3966.65,3955.13,3975.45
3601.31,3585.88,3658.0,3465.0,42.38048403301578,4069.7843489160473,3542.8176510839535,-28.464573033110355,-27.91411167724778,-0.5504613558625735,3585.88,3966.65,3955.13
3583.13,3601.31,3618.19,3530.0,41.86207416563176,4063.0840226914816,3514.859977308519,-42.89182341657897,-30.909654025114023,-11.98216939146495,3601.31,3585.88,3966.65
3476.81,3584.1,3611.1,3441.3,38.86772628529169,4049.1333984759676,3475.690601524031,-62.187796527084174,-37.165282525508054,-25.02251400157612,3583.13,3601.31,3585.88
3626.09,3477.56,3671.87,3467.02,44.8342625181154,4049.2193475844533,3463.634652415548,-64.68865527147364,-42.66995707470117,-22.018698196772462,3476.81,3583.13,3601.31
3553.06,3626.08,3648.42,3516.62,42.64161061139929,4050.8125777826003,3439.5734222174,-71.73657986868511,-48.48328163349797,-23.253298235187145,3626.09,3476.81,3583.13
3591.84,3553.06,3645.0,3543.51,44.202127552567674,4049.399691213125,3443.3793087868744,-73.34738597910791,-53.45610250261996,-19.89128347648795,3553.06,3626.09,3476.81
3616.21,3591.84,3634.7,3530.39,45.21091118119467,4040.1665286521375,3430.3074713478627,-71.82950032796771,-57.130782067689516,-14.698718260278191,3591.84,3553.06,3626.09
3594.87,3613.32,3620.0,3565.75,44.45302279286278,4040.863853739896,3419.565146260105,-71.52404005624248,-60.00943366540011,-11.514606390842374,3616.21,3591.84,3553.06
3665.3,3594.87,3720.0,3594.23,47.576483856959605,4033.43420170291,3413.333798297091,-64.85128297661458,-60.977803527643005,-3.8734794489715796,3594.87,3616.21,3591.84
3539.28,3665.75,3693.73,3475.0,42.92537760471619,4035.4503266773895,3394.9556733226104,-68.93717092873976,-62.56967700786236,-6.367493920877401,3665.3,3594.87,3616.21
3526.9,3539.26,3559.51,3475.5,42.48596224841519,4029.6802120726143,3373.7017879273853,-72.34033475529122,-64.52380855734813,-7.816526197943091,3539.28,3665.3,3594.87
3570.93,3526.88,3608.5,3434.85,44.65588982613623,4011.7285565595903,3362.8904434404103,-70.66987524896786,-65.75302189567208,-4.916853353295778,3526.9,3539.28,3665.3
3552.82,3570.41,3607.98,3514.5,43.9218718933283,4003.940552317411,3349.282447682589,-70.00042833946691,-66.60250318443104,-3.397925155035864,3570.93,3526.9,3539.28
3569.62,3552.97,3589.0,3529.22,44.82786158129892,3991.491706785167,3339.4922932148343,-67.33803627829684,-66.74960980320421,-0.588426475092632,3552.82,3570.93,3526.9
3565.29,3569.07,3587.15,3522.51,44.627738159311924,3980.225723683629,3330.1912763163705,-64.83014464885264,-66.3657167723339,1.5355721234812592,3569.62,3552.82,3570.93
3565.25,3566.69,3662.94,3545.0,44.62575621126943,3922.8367098486738,3345.345290151327,-62.12965810556898,-65.51850503898092,3.3888469334119407,3565.29,3569.62,3552.82
3550.84,3565.62,3579.0,3486.0,43.869893977721574,3857.0982957217393,3368.6227042782602,-60.455377673018575,-64.50587956578845,4.050501892769873,3565.25,3565.29,3569.62
3434.15,3550.05,3557.75,3380.27,38.223832195269175,3786.550594047746,3387.0724059522554,-67.76327331505945,-65.15735831564265,-2.6059149994167967,3550.84,3565.25,3565.29
3411.04,3434.0,3443.45,3349.92,37.20264846062142,3677.91055163111,3440.1514483688898,-74.56013430737039,-67.0379135139882,-7.522220793382189,3434.15,3550.84,3565.25
3458.18,3410.04,3478.0,3387.1,40.683757379311054,3678.579657042166,3426.712342957835,-75.27516631778644,-68.68536407474785,-6.589802243038591,3411.04,3434.15,3550.84
3434.1,3457.5,3489.2,3418.8,39.47982232078296,3678.138732979311,3410.432267020688,-76.89845161007497,-70.32798158181328,-6.5704700282616955,3458.18,3411.04,3434.15
3462.07,3434.1,3488.0,3401.2,41.640136615233295,3675.419348476864,3401.045651523137,-75.06269562414627,-71.27492439027988,-3.787771233866394,3434.1,3458.18,3411.04
3504.77,3462.2,3526.4,3440.29,44.875207525146735,3674.8407690590248,3404.4202309409757,-69.3627421237843,-70.89248793698077,1.5297458131964703,3462.07,3434.1,3458.18
3458.11,3504.06,3511.09,3426.0,42.12710639784048,3664.7744272219747,3397.688572778024,-67.82867323177697,-70.27972499594001,2.45105176416304,3504.77,3462.07,3434.1
3463.22,3458.11,3484.88,3433.31,42.542095671177684,3663.058307576261,3390.4206924237383,-65.44615574394493,-69.313011145541,3.8668554015960694,3458.11,3504.77,3462.07
3471.59,3463.22,3478.97,3448.43,43.259793817791625,3655.6302806273216,3385.823719372679,-62.165993544145294,-67.88360762526186,5.717614081116565,3463.22,3458.11,3504.77
3405.37,3471.57,3482.72,3380.0,39.098741092902394,3646.538976473052,3373.831023526948,-64.17012864636354,-67.14091182948219,2.9707831831186553,3471.59,3463.22,3458.11
3398.4,3407.0,3426.45,3390.0,38.67704426310019,3639.182498739433,3361.540501260567,-65.5650478444386,-66.82573903247348,1.2606911880348832,3405.37,3471.59,3463.22
3659.04,3398.4,3733.58,3373.1,57.246590419150856,3637.4010002721593,3362.6959997278404,-45.11895835182577,-62.484382896343945,17.365424544518177,3398.4,3405.37,3471.59
3665.18,3660.27,3680.02,3625.13,57.57253017131327,3660.787863998864,3351.899136001136,-28.09596563423065,-55.606699443921286,27.510733809690635,3659.04,3398.4,3405.37
3680.06,3665.18,3684.99,3609.76,58.400237256430515,3685.9592048317804,3342.0437951682193,-13.251672586152381,-47.13569407236751,33.884021486215126,3665.18,3659.04,3398.4
3631.05,3679.75,3684.9,3615.53,54.62058095812217,3694.842276000122,3339.1727239998772,-5.380141877986716,-38.78458363349135,33.404441755504635,3680.06,3665.18,3659.04
3631.46,3631.05,3667.6,3582.34,54.64702496833317,3705.1316088945287,3336.747391105472,0.8810305216070446,-30.851460802471674,31.73249132407872,3631.05,3680.06,3665.18
3609.4,3631.51,3670.0,3591.75,52.862103313627664,3710.0167206099936,3335.8402793900054,4.016695159219125,-23.877829610133514,27.89452476935264,3631.46,3631.05,3680.06
3590.56,3608.34,3626.4,3568.11,51.320393329726734,3712.7431102699047,3335.6408897300953,4.924732181174932,-18.117317251871828,23.04204943304676,3609.4,3631.46,3631.05
3602.47,3590.57,3653.23,3573.45,52.26811835197755,3716.9089799535077,3335.197020046492,6.5301203644030466,-13.187829728616855,19.7179500930199,3590.56,3609.4,3631.46
3618.41,3602.49,3648.2,3597.91,53.570944232311845,3724.27356951019,3334.58943048981,8.985052754518165,-8.753253231989852,17.738305986508017,3602.47,3590.56,3609.4
3667.58,3617.22,3700.11,3604.4,57.43079029190776,3739.6472649990524,3342.5587350009478,14.728432231052011,-4.05691613938148,18.78534837043349,3618.41,3602.47,3590.56
3898.6,3667.62,3925.0,3655.0,70.03526249749738,3808.833053280867,3322.1289467191327,37.489331453623436,4.252333379219503,33.236998074403935,3667.58,3618.41,3602.47
3907.79,3897.35,3994.52,3856.0,70.41059478690678,3867.838472420051,3308.084527579949,55.627821369271715,14.527430977229947,41.10039039204177,3898.6,3667.58,3618.41
3969.74,3907.35,3986.98,3870.66,72.87694392103411,3930.7787986155404,3298.708201384459,74.1468340226238,26.45131158630872,47.69552243631509,3907.79,3898.6,3667.58
3937.31,3969.74,4016.48,3901.03,69.60612790159512,3975.8002809543077,3301.2107190456927,85.22404525789761,38.205858320626504,47.01818693727111,3969.74,3907.79,3898.6
3962.0,3937.31,3988.0,3926.65,70.68486756900904,4020.5742911899406,3302.1597088100607,94.90113046778015,49.544912750057236,45.35621771772291,3937.31,3969.74,3907.79
4117.76,3962.0,4162.02,3933.15,76.38027699323351,4091.935628152146,3296.7633718478546,113.82669716534883,62.40126963311556,51.42542753223327,3962.0,3937.31,3969.74
